datetime,cartPos,cartVel,pendPos,,pendVel,action,cartController,exploration
19:47.2,336.77,11.34,135.29,316,0,-0.8075,Gamepad,0
19:47.2,339.86,3.09,134.29,315,-1,-0.8075,Gamepad,0
19:47.3,347.42,7.56,133.29,314,-1,-0.8075,Gamepad,0
19:47.3,359.11,11.69,130.29,311,-3,-0.8075,Gamepad,0
19:47.3,362.89,3.78,126.29,307,-4,-0.8075,Gamepad,0
19:47.3,369.76,6.87,122.29,303,-4,-0.8075,Gamepad,0
19:47.3,377.66,7.9,116.29,297,-6,-0.8075,Gamepad,0
19:47.4,384.88,7.22,110.29,291,-6,-0.8075,Gamepad,0
19:47.4,391.75,6.87,102.29,283,-8,-0.8075,Gamepad,0
19:47.4,403.09,11.34,93.29,274,-9,0,Gamepad,0
19:47.4,409.62,6.53,83.29,264,-10,0,Gamepad,0
19:47.4,416.15,6.53,71.29,252,-12,0,Gamepad,0
19:47.5,416.84,0.69,58.29,239,-13,0,Gamepad,0
19:47.5,416.15,-0.69,45.29,226,-13,0,Gamepad,0
19:47.5,415.81,-0.34,30.29,211,-15,0,Gamepad,0
19:47.5,415.81,0,15.29,196,-15,0,Gamepad,0
19:47.5,415.46,-0.35,0.29,181,-15,0,Gamepad,0
19:47.6,415.12,-0.34,345.29,166,345,0,Gamepad,0
19:47.6,415.12,0,331.29,152,-14,0,Gamepad,0
19:47.6,415.12,0,317.29,138,-14,0,Gamepad,0
19:47.6,415.12,0,304.29,125,-13,0,Gamepad,0
19:47.6,415.81,0.69,292.29,113,-12,0.85,Gamepad,0
19:47.7,415.12,-0.69,281.29,102,-11,0.85,Gamepad,0
19:47.7,415.81,0.69,271.29,92,-10,0.85,Gamepad,0
19:47.7,415.12,-0.69,263.29,84,-8,0.85,Gamepad,0
19:47.7,413.75,-1.37,255.29,76,-8,0.85,Gamepad,0
19:47.7,408.93,-4.82,250.29,71,-5,0.85,Gamepad,0
19:47.8,398.97,-9.96,246.29,67,-4,0.85,Gamepad,0
19:47.8,395.88,-3.09,242.29,63,-4,0.85,Gamepad,0
19:47.8,384.88,-11,241.29,62,-1,0.85,Gamepad,0
19:47.8,377.32,-7.56,240.29,61,-1,0.85,Gamepad,0
19:47.8,369.42,-7.9,240.29,61,0,0.85,Gamepad,0
19:47.9,361.51,-7.91,241.29,62,1,0.85,Gamepad,0
19:47.9,353.61,-7.9,244.29,65,3,0.85,Gamepad,0
19:47.9,350.17,-3.44,248.29,69,4,0.85,Gamepad,0
19:47.9,341.58,-8.59,253.29,74,5,0.85,Gamepad,0
19:47.9,333.68,-7.9,259.29,80,6,0.85,Gamepad,0
19:48.0,325.77,-7.91,266.29,87,7,0,Gamepad,0
19:48.0,313.4,-12.37,275.29,96,9,0,Gamepad,0
19:48.0,309.62,-3.78,285.29,106,10,0,Gamepad,0
19:48.0,304.81,-4.81,296.29,117,11,0,Gamepad,0
19:48.0,303.78,-1.03,308.29,129,12,0,Gamepad,0
19:48.1,300.69,-3.09,321.29,142,13,0,Gamepad,0
19:48.1,300.69,0,335.29,156,14,0,Gamepad,0
19:48.1,304.81,4.12,349.29,170,14,0,Gamepad,0
19:48.1,304.81,0,3.29,184,-346,0,Gamepad,0
19:48.1,304.81,0,18.29,199,15,0,Gamepad,0
19:48.2,304.81,0,31.29,212,13,0,Gamepad,0
19:48.2,304.81,0,44.29,225,13,0,Gamepad,0
19:48.2,304.81,0,57.29,238,13,-0.8075,Gamepad,0
19:48.2,304.81,0,68.29,249,11,-0.8075,Gamepad,0
19:48.2,304.81,0,78.29,259,10,-0.8075,Gamepad,0
19:48.3,304.81,0,87.29,268,9,-0.8075,Gamepad,0
19:48.3,310.31,5.5,94.29,275,7,-0.8075,Gamepad,0
19:48.3,311.68,1.37,101.29,282,7,-0.8075,Gamepad,0
19:48.3,318.21,6.53,105.29,286,4,-0.8075,Gamepad,0
19:48.3,325.43,7.22,109.29,290,4,-0.8075,Gamepad,0
19:48.4,333.33,7.9,111.29,292,2,-0.8075,Gamepad,0
19:48.4,341.24,7.91,112.29,293,1,-0.8075,Gamepad,0
19:48.4,349.48,8.24,112.29,293,0,-0.8075,Gamepad,0
19:48.4,357.04,7.56,111.29,292,-1,-0.8075,Gamepad,0
19:48.4,365.29,8.25,108.29,289,-3,-0.8075,Gamepad,0
19:48.5,372.85,7.56,104.29,285,-4,-0.8075,Gamepad,0
19:48.5,380.07,7.22,100.29,281,-4,-0.8075,Gamepad,0
19:48.5,386.94,6.87,93.29,274,-7,-0.8075,Gamepad,0
19:48.5,394.16,7.22,86.29,267,-7,-0.8075,Gamepad,0
19:48.5,404.81,10.65,77.29,258,-9,0,Gamepad,0
19:48.6,407.9,3.09,67.29,248,-10,0,Gamepad,0
19:48.6,415.12,7.22,56.29,237,-11,0,Gamepad,0
19:48.6,419.24,4.12,42.29,223,-14,0,Gamepad,0
19:48.6,421.65,2.41,29.29,210,-13,0,Gamepad,0
19:48.6,421.65,0,15.29,196,-14,0,Gamepad,0
19:48.7,421.31,-0.34,1.29,182,-14,0,Gamepad,0
19:48.7,421.31,0,347.29,168,346,0,Gamepad,0
19:48.7,421.31,0,334.29,155,-13,0,Gamepad,0
19:48.7,420.96,-0.35,321.29,142,-13,0,Gamepad,0
19:48.7,421.31,0.35,309.29,130,-12,0,Gamepad,0
19:48.8,421.31,0,297.29,118,-12,0,Gamepad,0
19:48.8,421.65,0.34,287.29,108,-10,0,Gamepad,0
19:48.8,421.65,0,278.29,99,-9,0,Gamepad,0
19:48.8,421.65,0,271.29,92,-7,0,Gamepad,0
19:48.8,421.65,0,265.29,86,-6,0,Gamepad,0
19:48.9,421.65,0,259.29,80,-6,0,Gamepad,0
19:48.9,421.65,0,256.29,77,-3,0,Gamepad,0
19:48.9,421.65,0,253.29,74,-3,0,Gamepad,0
19:48.9,421.65,0,253.29,74,0,0,Gamepad,0
19:48.9,421.65,0,252.29,73,-1,0,Gamepad,0
19:49.0,421.65,0,254.29,75,2,0,Gamepad,0
19:49.0,421.65,0,256.29,77,2,0,Gamepad,0
19:49.0,421.65,0,260.29,81,4,0,Gamepad,0
19:49.0,421.65,0,266.29,87,6,0,Gamepad,0
19:49.0,421.65,0,272.29,93,6,0,Gamepad,0
19:49.1,421.65,0,279.29,100,7,0,Gamepad,0
19:49.1,421.65,0,288.29,109,9,0,Gamepad,0
19:49.1,421.65,0,298.29,119,10,0,Gamepad,0
19:49.1,421.65,0,309.29,130,11,0,Gamepad,0
19:49.1,421.65,0,321.29,142,12,0,Gamepad,0
19:49.2,421.65,0,334.29,155,13,0,Gamepad,0
19:49.2,421.65,0,346.29,167,12,0,Gamepad,0
19:49.2,421.65,0,359.29,180,13,0,Gamepad,0
19:49.2,421.65,0,13.29,194,-346,0,Gamepad,0
19:49.2,421.65,0,25.29,206,12,0,Gamepad,0
19:49.3,421.65,0,38.29,219,13,0,Gamepad,0
19:49.3,421.65,0,49.29,230,11,0,Gamepad,0
19:49.3,421.65,0,59.29,240,10,0,Gamepad,0
19:49.3,421.65,0,69.29,250,10,0,Gamepad,0
19:49.3,421.31,-0.34,77.29,258,8,0,Gamepad,0
19:49.4,421.31,0,83.29,264,6,0,Gamepad,0
19:49.4,421.65,0.34,89.29,270,6,0,Gamepad,0
19:49.4,421.65,0,92.29,273,3,0,Gamepad,0
19:49.4,421.65,0,95.29,276,3,0,Gamepad,0
19:49.4,421.65,0,96.29,277,1,0,Gamepad,0
19:49.5,421.31,-0.34,96.29,277,0,0,Gamepad,0
19:49.5,421.65,0.34,95.29,276,-1,0,Gamepad,0
19:49.5,421.31,-0.34,92.29,273,-3,0,Gamepad,0
19:49.5,421.65,0.34,88.29,269,-4,0,Gamepad,0
19:49.5,421.65,0,83.29,264,-5,0,Gamepad,0
19:49.6,421.65,0,77.29,258,-6,0,Gamepad,0
19:49.6,421.65,0,69.29,250,-8,0,Gamepad,0
19:49.6,421.65,0,60.29,241,-9,0,Gamepad,0
19:49.6,421.65,0,50.29,231,-10,0,Gamepad,0
19:49.6,420.96,-0.69,39.29,220,-11,0,Gamepad,0
19:49.7,420.96,0,28.29,209,-11,0,Gamepad,0
19:49.7,421.31,0.35,16.29,197,-12,0,Gamepad,0
19:49.7,421.31,0,4.29,185,-12,0,Gamepad,0
19:49.7,421.65,0.34,352.29,173,348,0,Gamepad,0
19:49.7,421.65,0,340.29,161,-12,0,Gamepad,0
19:49.8,421.65,0,329.29,150,-11,0,Gamepad,0
19:49.8,421.65,0,318.29,139,-11,0,Gamepad,0
19:49.8,421.65,0,308.29,129,-10,0,Gamepad,0
19:49.8,421.65,0,299.29,120,-9,0,Gamepad,0
19:49.8,421.65,0,291.29,112,-8,0,Gamepad,0
19:49.9,421.65,0,284.29,105,-7,0,Gamepad,0
19:49.9,421.65,0,279.29,100,-5,0,Gamepad,0
19:49.9,421.31,-0.34,275.29,96,-4,0,Gamepad,0
19:49.9,421.31,0,273.29,94,-2,0,Gamepad,0
19:49.9,421.31,0,271.29,92,-2,0,Gamepad,0
19:50.0,421.31,0,271.29,92,0,0,Gamepad,0
19:50.0,421.31,0,272.29,93,1,0,Gamepad,0
19:50.0,421.31,0,274.29,95,2,0,Gamepad,0
19:50.0,421.31,0,278.29,99,4,0,Gamepad,0
19:50.0,421.31,0,283.29,104,5,0,Gamepad,0
19:50.1,421.31,0,289.29,110,6,0,Gamepad,0
19:50.1,421.31,0,297.29,118,8,0,Gamepad,0
19:50.1,420.96,-0.35,305.29,126,8,0,Gamepad,0
19:50.1,420.96,0,315.29,136,10,0,Gamepad,0
19:50.1,420.96,0,325.29,146,10,0,Gamepad,0
19:50.2,421.65,0.69,336.29,157,11,0,Gamepad,0
19:50.2,421.31,-0.34,347.29,168,11,0,Gamepad,0
19:50.2,421.31,0,358.29,179,11,0,Gamepad,0
19:50.2,421.31,0,9.29,190,-349,0,Gamepad,0
19:50.2,421.31,0,21.29,202,12,0,Gamepad,0
19:50.3,421.31,0,31.29,212,10,0,Gamepad,0
19:50.3,421.31,0,41.29,222,10,0,Gamepad,0
19:50.3,421.31,0,50.29,231,9,0,Gamepad,0
19:50.3,420.96,-0.35,58.29,239,8,0,Gamepad,0
19:50.3,420.96,0,65.29,246,7,0,Gamepad,0
19:50.4,420.96,0,71.29,252,6,0,Gamepad,0
19:50.4,417.18,-3.78,75.29,256,4,0,Gamepad,0
19:50.4,417.18,0,78.29,259,3,0,Gamepad,0
19:50.4,420.96,3.78,79.29,260,1,0,Gamepad,0
19:50.4,420.96,0,80.29,261,1,0,Gamepad,0
19:50.5,416.84,-4.12,79.29,260,-1,0,Gamepad,0
19:50.5,416.84,0,77.29,258,-2,0,Gamepad,0
19:50.5,421.31,4.47,73.29,254,-4,0,Gamepad,0
19:50.5,421.65,0.34,68.29,249,-5,0,Gamepad,0
19:50.5,421.65,0,62.29,243,-6,0,Gamepad,0
19:50.6,421.65,0,56.29,237,-6,0,Gamepad,0
19:50.6,421.31,-0.34,47.29,228,-9,0,Gamepad,0
19:50.6,420.96,-0.35,39.29,220,-8,0,Gamepad,0
19:50.6,420.96,0,29.29,210,-10,0,Gamepad,0
19:50.6,421.31,0.35,19.29,200,-10,0,Gamepad,0
19:50.7,421.31,0,8.29,189,-11,0,Gamepad,0
19:50.7,420.96,-0.35,358.29,179,350,0,Gamepad,0
19:50.7,420.96,0,348.29,169,-10,0,Gamepad,0
19:50.7,421.65,0.69,338.29,159,-10,0,Gamepad,0
19:50.7,421.65,0,328.29,149,-10,0,Gamepad,0
19:50.8,421.65,0,319.29,140,-9,0,Gamepad,0
19:50.8,421.65,0,311.29,132,-8,0,Gamepad,0
19:50.8,421.65,0,304.29,125,-7,0,Gamepad,0
19:50.8,421.65,0,298.29,119,-6,0,Gamepad,0
19:50.8,421.65,0,293.29,114,-5,0,Gamepad,0
19:50.9,421.65,0,290.29,111,-3,0,Gamepad,0
19:50.9,421.31,-0.34,287.29,108,-3,0,Gamepad,0
19:50.9,421.31,0,286.29,107,-1,0,Gamepad,0
19:50.9,421.65,0.34,287.29,108,1,0,Gamepad,0
19:50.9,421.65,0,288.29,109,1,0,Gamepad,0
19:51.0,421.65,0,290.29,111,2,0,Gamepad,0
19:51.0,421.31,-0.34,294.29,115,4,0,Gamepad,0
19:51.0,421.31,0,299.29,120,5,0,Gamepad,0
19:51.0,421.31,0,305.29,126,6,0,Gamepad,0
19:51.0,421.31,0,312.29,133,7,0,Gamepad,0
19:51.1,421.31,0,319.29,140,7,0,Gamepad,0
19:51.1,421.31,0,328.29,149,9,0,Gamepad,0
19:51.1,421.65,0.34,337.29,158,9,0,Gamepad,0
19:51.1,421.65,0,346.29,167,9,0,Gamepad,0
19:51.1,421.65,0,356.29,177,10,0,Gamepad,0
19:51.2,421.65,0,6.29,187,-350,0,Gamepad,0
19:51.2,421.65,0,15.29,196,9,0,Gamepad,0
19:51.2,421.31,-0.34,25.29,206,10,0,Gamepad,0
19:51.2,421.31,0,33.29,214,8,0,Gamepad,0
19:51.2,420.96,-0.35,41.29,222,8,0,Gamepad,0
19:51.3,420.96,0,48.29,229,7,0,Gamepad,0
19:51.3,420.96,0,54.29,235,6,0,Gamepad,0
19:51.3,421.31,0.35,59.29,240,5,0,Gamepad,0
19:51.3,421.65,0.34,62.29,243,3,0,Gamepad,0
19:51.3,421.65,0,64.29,245,2,0,Gamepad,0
19:51.4,421.65,0,66.29,247,2,0,Gamepad,0
19:51.4,421.65,0,65.29,246,-1,0,Gamepad,0
19:51.4,421.65,0,64.29,245,-1,0,Gamepad,0
19:51.4,421.65,0,62.29,243,-2,0,Gamepad,0
19:51.4,421.65,0,58.29,239,-4,0,Gamepad,0
19:51.5,421.31,-0.34,54.29,235,-4,0,Gamepad,0
19:51.5,421.31,0,48.29,229,-6,0,Gamepad,0
19:51.5,421.31,0,41.29,222,-7,0,Gamepad,0
19:51.5,421.31,0,34.29,215,-7,0,Gamepad,0
19:51.5,421.65,0.34,26.29,207,-8,0,Gamepad,0
19:51.6,421.31,-0.34,18.29,199,-8,0,Gamepad,0
19:51.6,421.65,0.34,9.29,190,-9,0,Gamepad,0
19:51.6,421.65,0,0.29,181,-9,0,Gamepad,0
19:51.6,421.65,0,351.29,172,351,0,Gamepad,0
19:51.6,421.65,0,342.29,163,-9,0,Gamepad,0
19:51.7,421.65,0,335.29,156,-7,0,Gamepad,0
19:51.7,421.65,0,327.29,148,-8,0,Gamepad,0
19:51.7,421.65,0,320.29,141,-7,0,Gamepad,0
19:51.7,421.31,-0.34,314.29,135,-6,0,Gamepad,0
19:51.7,421.31,0,309.29,130,-5,0,Gamepad,0
19:51.8,421.65,0.34,305.29,126,-4,0,Gamepad,0
19:51.8,421.65,0,302.29,123,-3,0,Gamepad,0
19:51.8,421.65,0,300.29,121,-2,0,Gamepad,0
19:51.8,421.65,0,299.29,120,-1,0,Gamepad,0
19:51.8,421.65,0,300.29,121,1,0,Gamepad,0
19:51.9,421.65,0,301.29,122,1,0,Gamepad,0
19:51.9,421.65,0,303.29,124,2,0,Gamepad,0
19:51.9,421.65,0,307.29,128,4,0,Gamepad,0
19:51.9,421.65,0,311.29,132,4,0,Gamepad,0
19:51.9,421.65,0,317.29,138,6,0,Gamepad,0
19:52.0,421.65,0,323.29,144,6,0,Gamepad,0
19:52.0,421.65,0,330.29,151,7,0,Gamepad,0
19:52.0,421.31,-0.34,338.29,159,8,0,Gamepad,0
19:52.0,421.31,0,345.29,166,7,0,Gamepad,0
19:52.0,421.31,0,354.29,175,9,0,Gamepad,0
19:52.1,421.31,0,2.29,183,-352,0,Gamepad,0
19:52.1,421.31,0,10.29,191,8,0,Gamepad,0
19:52.1,421.31,0,18.29,199,8,0,Gamepad,0
19:52.1,421.31,0,25.29,206,7,0,Gamepad,0
19:52.1,421.65,0.34,32.29,213,7,0,Gamepad,0
19:52.2,421.31,-0.34,38.29,219,6,0,Gamepad,0
19:52.2,420.96,-0.35,43.29,224,5,0,Gamepad,0
19:52.2,420.96,0,47.29,228,4,0,Gamepad,0
19:52.2,420.96,0,51.29,232,4,0,Gamepad,0
19:52.2,421.31,0.35,53.29,234,2,0,Gamepad,0
19:52.3,421.31,0,54.29,235,1,0,Gamepad,0
19:52.3,421.31,0,54.29,235,0,0,Gamepad,0
19:52.3,421.31,0,53.29,234,-1,0,Gamepad,0
19:52.3,421.31,0,51.29,232,-2,0,Gamepad,0
19:52.3,421.31,0,48.29,229,-3,0,Gamepad,0
19:52.4,421.31,0,44.29,225,-4,0,Gamepad,0
19:52.4,421.31,0,39.29,220,-5,0,Gamepad,0
19:52.4,421.65,0.34,33.29,214,-6,0,Gamepad,0
19:52.4,421.31,-0.34,27.29,208,-6,0,Gamepad,0
19:52.4,421.31,0,20.29,201,-7,0,Gamepad,0
19:52.5,421.31,0,13.29,194,-7,0,Gamepad,0
19:52.5,421.31,0,6.29,187,-7,0,Gamepad,0
19:52.5,421.31,0,358.29,179,352,0,Gamepad,0
19:52.5,421.31,0,351.29,172,-7,0,Gamepad,0
19:52.5,421.31,0,343.29,164,-8,0,Gamepad,0
19:52.6,421.31,0,337.29,158,-6,0,Gamepad,0
19:52.6,421.31,0,331.29,152,-6,0,Gamepad,0
19:52.6,421.31,0,325.29,146,-6,0,Gamepad,0
19:52.6,421.31,0,320.29,141,-5,0,Gamepad,0
19:52.6,421.31,0,316.29,137,-4,0,Gamepad,0
19:52.7,421.31,0,313.29,134,-3,0,Gamepad,0
19:52.7,421.31,0,311.29,132,-2,0,Gamepad,0
19:52.7,421.31,0,310.29,131,-1,0,Gamepad,0
19:52.7,421.31,0,310.29,131,0,0,Gamepad,0
19:52.7,421.31,0,310.29,131,0,0,Gamepad,0
19:52.8,421.31,0,312.29,133,2,0,Gamepad,0
19:52.8,421.31,0,315.29,136,3,0,Gamepad,0
19:52.8,421.31,0,318.29,139,3,0,Gamepad,0
19:52.8,421.31,0,323.29,144,5,0,Gamepad,0
19:52.8,421.31,0,328.29,149,5,0,Gamepad,0
19:52.9,421.31,0,334.29,155,6,0,Gamepad,0
19:52.9,421.31,0,340.29,161,6,0,Gamepad,0
19:52.9,421.65,0.34,346.29,167,6,0,Gamepad,0
19:52.9,421.65,0,353.29,174,7,0,Gamepad,0
19:52.9,421.65,0,0.29,181,-353,0,Gamepad,0
19:53.0,421.65,0,7.29,188,7,0,Gamepad,0
19:53.0,421.65,0,13.29,194,6,0,Gamepad,0
19:53.0,421.65,0,20.29,201,7,0,Gamepad,0
19:53.0,421.31,-0.34,25.29,206,5,0,Gamepad,0
19:53.0,421.65,0.34,31.29,212,6,0,Gamepad,0
19:53.1,421.31,-0.34,35.29,216,4,0,Gamepad,0
19:53.1,421.31,0,38.29,219,3,0,Gamepad,0
19:53.1,421.31,0,41.29,222,3,0,Gamepad,0
19:53.1,421.65,0.34,43.29,224,2,0,Gamepad,0
19:53.1,421.65,0,44.29,225,1,0,Gamepad,0
19:53.2,421.31,-0.34,44.29,225,0,0,Gamepad,0
19:53.2,421.31,0,43.29,224,-1,0,Gamepad,0
19:53.2,421.31,0,41.29,222,-2,0,Gamepad,0
19:53.2,421.65,0.34,39.29,220,-2,0,Gamepad,0
19:53.2,421.65,0,35.29,216,-4,0,Gamepad,0
19:53.3,421.65,0,31.29,212,-4,0,Gamepad,0
19:53.3,421.65,0,26.29,207,-5,0,Gamepad,0
19:53.3,421.65,0,21.29,202,-5,0,Gamepad,0
19:53.3,421.65,0,15.29,196,-6,0,Gamepad,0
19:53.3,421.31,-0.34,9.29,190,-6,0,Gamepad,0
19:53.4,421.31,0,3.29,184,-6,0,Gamepad,0
19:53.4,421.31,0,357.29,178,354,0,Gamepad,0
19:53.4,421.31,0,351.29,172,-6,0,Gamepad,0
19:53.4,421.31,0,345.29,166,-6,0,Gamepad,0
19:53.4,421.31,0,340.29,161,-5,0,Gamepad,0
19:53.5,421.65,0.34,335.29,156,-5,0,Gamepad,0
19:53.5,421.65,0,330.29,151,-5,0,Gamepad,0
19:53.5,421.65,0,326.29,147,-4,0,Gamepad,0
19:53.5,421.65,0,323.29,144,-3,0,Gamepad,0
19:53.5,421.65,0,320.29,141,-3,0,Gamepad,0
19:53.6,421.65,0,319.29,140,-1,0,Gamepad,0
19:53.6,421.65,0,319.29,140,0,0,Gamepad,0
19:53.6,421.65,0,319.29,140,0,0,Gamepad,0
19:53.6,421.31,-0.34,320.29,141,1,0,Gamepad,0
19:53.6,421.65,0.34,322.29,143,2,0,Gamepad,0
19:53.7,421.65,0,324.29,145,2,0,Gamepad,0
19:53.7,421.65,0,328.29,149,4,0,Gamepad,0
19:53.7,421.65,0,332.29,153,4,0,Gamepad,0
19:53.7,421.65,0,336.29,157,4,0,Gamepad,0
19:53.7,421.65,0,341.29,162,5,0,Gamepad,0
19:53.8,421.65,0,346.29,167,5,0,Gamepad,0
19:53.8,421.65,0,352.29,173,6,0,Gamepad,0
19:53.8,421.65,0,357.29,178,5,0,Gamepad,0
19:53.8,421.65,0,3.29,184,-354,0,Gamepad,0
19:53.8,421.65,0,9.29,190,6,0,Gamepad,0
19:53.9,421.65,0,14.29,195,5,0,Gamepad,0
19:53.9,421.65,0,19.29,200,5,0,Gamepad,0
19:53.9,421.65,0,23.29,204,4,0,Gamepad,0
19:53.9,421.65,0,27.29,208,4,0,Gamepad,0
19:53.9,421.65,0,30.29,211,3,0,Gamepad,0
19:54.0,421.65,0,32.29,213,2,0,Gamepad,0
19:54.0,421.65,0,34.29,215,2,0,Gamepad,0
19:54.0,421.65,0,35.29,216,1,0,Gamepad,0
19:54.0,421.65,0,35.29,216,0,0,Gamepad,0
19:54.0,421.65,0,35.29,216,0,0,Gamepad,0
19:54.1,421.65,0,33.29,214,-2,0,Gamepad,0
19:54.1,421.65,0,31.29,212,-2,0,Gamepad,0
19:54.1,421.65,0,28.29,209,-3,0,Gamepad,0
19:54.1,421.65,0,25.29,206,-3,0,Gamepad,0
19:54.1,421.65,0,21.29,202,-4,0,Gamepad,0
19:54.2,421.65,0,17.29,198,-4,0,Gamepad,0
19:54.2,421.65,0,13.29,194,-4,0,Gamepad,0
19:54.2,421.65,0,8.29,189,-5,0,Gamepad,0
19:54.2,421.65,0,2.29,183,-6,0,Gamepad,0
19:54.2,421.65,0,357.29,178,355,0,Gamepad,0
19:54.3,421.65,0,352.29,173,-5,0,Gamepad,0
19:54.3,421.65,0,348.29,169,-4,0,Gamepad,0
19:54.3,421.65,0,343.29,164,-5,0,Gamepad,0
19:54.3,421.65,0,340.29,161,-3,0,Gamepad,0
19:54.3,421.65,0,336.29,157,-4,0,Gamepad,0
19:54.4,421.65,0,334.29,155,-2,0,Gamepad,0
19:54.4,421.65,0,330.29,151,-4,0,Gamepad,0
19:54.4,421.65,0,328.29,149,-2,0,Gamepad,0
19:54.4,421.65,0,327.29,148,-1,0,Gamepad,0
19:54.4,421.65,0,327.29,148,0,0,Gamepad,0
19:54.5,421.65,0,327.29,148,0,0,Gamepad,0
19:54.5,421.65,0,328.29,149,1,0,Gamepad,0
19:54.5,421.65,0,330.29,151,2,0,Gamepad,0
19:54.5,421.65,0,332.29,153,2,0,Gamepad,0
19:54.5,421.65,0,335.29,156,3,0,Gamepad,0
19:54.6,421.65,0,338.29,159,3,0,Gamepad,0
19:54.6,421.65,0,341.29,162,3,0,Gamepad,0
19:54.6,421.65,0,345.29,166,4,0,Gamepad,0
19:54.6,421.65,0,350.29,171,5,0,Gamepad,0
19:54.6,421.65,0,354.29,175,4,0,Gamepad,0
19:54.7,421.31,-0.34,359.29,180,5,0,Gamepad,0
19:54.7,421.31,0,3.29,184,-356,0,Gamepad,0
19:54.7,421.31,0,8.29,189,5,0,Gamepad,0
19:54.7,421.31,0,12.29,193,4,0,Gamepad,0
19:54.7,421.65,0.34,15.29,196,3,0,Gamepad,0
19:54.8,421.65,0,19.29,200,4,0,Gamepad,0
19:54.8,421.65,0,22.29,203,3,0,Gamepad,0
19:54.8,421.65,0,24.29,205,2,0,Gamepad,0
19:54.8,421.65,0,26.29,207,2,0,Gamepad,0
19:54.8,421.65,0,27.29,208,1,0,Gamepad,0
19:54.9,421.65,0,27.29,208,0,0,Gamepad,0
19:54.9,421.65,0,27.29,208,0,0,Gamepad,0
19:54.9,421.65,0,27.29,208,0,0,Gamepad,0
19:54.9,421.31,-0.34,25.29,206,-2,0,Gamepad,0
19:54.9,421.31,0,23.29,204,-2,0,Gamepad,0
19:55.0,421.31,0,20.29,201,-3,0,Gamepad,0
19:55.0,421.31,0,18.29,199,-2,0,Gamepad,0
19:55.0,421.31,0,15.29,196,-3,0,Gamepad,0
19:55.0,421.31,0,11.29,192,-4,0,Gamepad,0
19:55.0,421.31,0,7.29,188,-4,0,Gamepad,0
19:55.1,421.31,0,3.29,184,-4,0,Gamepad,0
19:55.1,421.65,0.34,359.29,180,356,0,Gamepad,0
19:55.1,421.31,-0.34,355.29,176,-4,0,Gamepad,0
19:55.1,421.65,0.34,351.29,172,-4,0,Gamepad,0
19:55.1,421.65,0,348.29,169,-3,0,Gamepad,0
19:55.2,421.65,0,344.29,165,-4,0,Gamepad,0
19:55.2,421.65,0,341.29,162,-3,0,Gamepad,0
19:55.2,421.65,0,340.29,161,-1,0,Gamepad,0
19:55.2,421.65,0,337.29,158,-3,0,Gamepad,0
19:55.2,421.65,0,336.29,157,-1,0,Gamepad,0
19:55.3,421.31,-0.34,335.29,156,-1,0,Gamepad,0
19:55.3,421.31,0,334.29,155,-1,0,Gamepad,0
19:55.3,421.31,0,334.29,155,0,0,Gamepad,0
19:55.3,421.65,0.34,335.29,156,1,0,Gamepad,0
19:55.3,421.65,0,336.29,157,1,0,Gamepad,0
19:55.4,421.65,0,338.29,159,2,0,Gamepad,0
19:55.4,421.65,0,340.29,161,2,0,Gamepad,0
19:55.4,421.65,0,342.29,163,2,0,Gamepad,0
19:55.4,421.65,0,345.29,166,3,0,Gamepad,0
19:55.4,421.65,0,348.29,169,3,0,Gamepad,0
19:55.5,421.65,0,351.29,172,3,0,Gamepad,0
19:55.5,421.65,0,355.29,176,4,0,Gamepad,0
19:55.5,421.65,0,358.29,179,3,0,Gamepad,0
19:55.5,421.65,0,2.29,183,-356,0,Gamepad,0
19:55.5,421.65,0,5.29,186,3,0,Gamepad,0
19:55.6,421.65,0,8.29,189,3,0,Gamepad,0
19:55.6,421.65,0,11.29,192,3,0,Gamepad,0
19:55.6,421.65,0,14.29,195,3,0,Gamepad,0
19:55.6,421.65,0,16.29,197,2,0,Gamepad,0
19:55.6,421.65,0,18.29,199,2,0,Gamepad,0
19:55.7,421.65,0,19.29,200,1,0,Gamepad,0
19:55.7,421.65,0,20.29,201,1,0,Gamepad,0
19:55.7,421.65,0,20.29,201,0,0,Gamepad,0
19:55.7,421.65,0,20.29,201,0,0,Gamepad,0
19:55.7,421.65,0,20.29,201,0,0,Gamepad,0
19:55.8,421.65,0,19.29,200,-1,0,Gamepad,0
19:55.8,421.65,0,17.29,198,-2,0,Gamepad,0
19:55.8,421.65,0,15.29,196,-2,0,Gamepad,0
19:55.8,421.65,0,13.29,194,-2,0,Gamepad,0
19:55.8,421.65,0,10.29,191,-3,0,Gamepad,0
19:55.9,421.65,0,8.29,189,-2,0,Gamepad,0
19:55.9,421.65,0,4.29,185,-4,0,Gamepad,0
19:55.9,421.65,0,2.29,183,-2,0,Gamepad,0
19:55.9,421.65,0,359.29,180,357,0,Gamepad,0
19:55.9,421.65,0,355.29,176,-4,0,Gamepad,0
19:56.0,421.65,0,353.29,174,-2,0,Gamepad,0
19:56.0,421.65,0,350.29,171,-3,0,Gamepad,0
19:56.0,421.65,0,348.29,169,-2,0,Gamepad,0
19:56.0,421.65,0,345.29,166,-3,0,Gamepad,0
19:56.0,421.65,0,343.29,164,-2,0,Gamepad,0
19:56.1,421.65,0,342.29,163,-1,0,Gamepad,0
